Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Tot_No_Bedrooms,Max_Age,Closest_city
124700.0,2.6042,46.0,2366.0,575.0,1647.0,527.0,37.79,-122.22,6448.61855862843,1791.0,56.0,SanFrancisco
136700.0,2.5,49.0,1826.0,450.0,1201.0,424.0,37.79,-122.22,6448.61855862843,1376.0,62.0,SanFrancisco
141700.0,2.7969,38.0,3049.0,711.0,2167.0,659.0,37.79,-122.22,6448.61855862843,2338.0,50.0,SanFrancisco
150000.0,2.8321,29.0,1640.0,376.0,939.0,340.0,37.79,-122.2,6735.16337844539,1264.0,44.0,SanFrancisco
138800.0,2.9583,47.0,1543.0,307.0,859.0,292.0,37.79,-122.21,6534.58334406559,1236.0,68.0,SanFrancisco
139200.0,2.8365,34.0,2364.0,557.0,1517.0,516.0,37.79,-122.21,6534.58334406559,1807.0,47.0,SanFrancisco
143800.0,2.875,35.0,1745.0,409.0,1143.0,386.0,37.79,-122.21,6534.58334406559,1336.0,53.0,SanFrancisco
156500.0,3.0682,39.0,2003.0,500.0,1109.0,464.0,37.8,-122.21,7632.42688548035,1503.0,55.0,SanFrancisco
151000.0,3.0757,39.0,2018.0,447.0,1221.0,446.0,37.8,-122.21,7632.42688548035,1571.0,49.0,SanFrancisco
273000.0,4.9559,43.0,3045.0,499.0,1115.0,455.0,37.8,-122.2,7805.94883659466,2546.0,64.0,SanFrancisco
217100.0,4.7721,52.0,1547.0,293.0,706.0,268.0,37.8,-122.2,7805.94883659466,1254.0,64.0,SanFrancisco
187100.0,3.4861,52.0,3519.0,711.0,1883.0,706.0,37.8,-122.21,7632.42688548035,2808.0,66.0,SanFrancisco
239600.0,5.1184,41.0,2070.0,354.0,804.0,340.0,37.8,-122.2,7805.94883659466,1716.0,58.0,SanFrancisco
229700.0,4.0977,48.0,1321.0,263.0,506.0,252.0,37.8,-122.21,7632.42688548035,1058.0,61.0,SanFrancisco
257300.0,4.744,48.0,1694.0,259.0,610.0,238.0,37.8,-122.19,8070.90220385803,1435.0,58.0,SanFrancisco
246900.0,4.2727,46.0,1938.0,341.0,768.0,332.0,37.8,-122.19,8070.90220385803,1597.0,60.0,SanFrancisco
179900.0,2.9844,50.0,968.0,195.0,462.0,184.0,37.79,-122.19,7040.56958247757,773.0,64.0,SanFrancisco
169600.0,4.1739,40.0,1060.0,256.0,667.0,235.0,37.79,-122.2,6735.16337844539,804.0,54.0,SanFrancisco
203300.0,3.8487,46.0,2041.0,405.0,1059.0,399.0,37.8,-122.2,7805.94883659466,1636.0,58.0,SanFrancisco
263400.0,4.0114,52.0,1813.0,271.0,637.0,277.0,37.8,-122.19,8070.90220385803,1542.0,68.0,SanFrancisco
231800.0,4.6563,45.0,2718.0,451.0,1106.0,454.0,37.79,-122.19,7040.56958247757,2267.0,60.0,SanFrancisco
140500.0,2.9297,28.0,3144.0,761.0,1737.0,669.0,37.79,-122.19,7040.56958247757,2383.0,45.0,SanFrancisco
126000.0,2.3036,35.0,1802.0,459.0,1009.0,390.0,37.79,-122.2,6735.16337844539,1343.0,47.0,SanFrancisco
122000.0,2.6667,49.0,882.0,195.0,737.0,210.0,37.79,-122.2,6735.16337844539,687.0,65.0,SanFrancisco
134700.0,2.619,44.0,1621.0,452.0,1354.0,491.0,37.79,-122.2,6735.16337844539,1169.0,60.0,SanFrancisco
139400.0,2.4167,45.0,2115.0,533.0,1530.0,474.0,37.79,-122.21,6534.58334406559,1582.0,58.0,SanFrancisco
115400.0,2.7788,45.0,2021.0,528.0,1410.0,480.0,37.79,-122.2,6735.16337844539,1493.0,56.0,SanFrancisco
137300.0,2.7352,46.0,2239.0,508.0,1390.0,569.0,37.78,-122.21,5440.85197516609,1731.0,64.0,SanFrancisco
137000.0,1.8472,52.0,1477.0,300.0,1065.0,269.0,37.78,-122.21,5440.85197516609,1177.0,61.0,SanFrancisco
142600.0,2.6583,52.0,1056.0,224.0,792.0,245.0,37.78,-122.21,5440.85197516609,832.0,60.0,SanFrancisco
137500.0,3.0536,49.0,898.0,244.0,779.0,245.0,37.78,-122.21,5440.85197516609,654.0,65.0,SanFrancisco
111700.0,2.3906,44.0,2968.0,710.0,2269.0,610.0,37.78,-122.22,5337.28592845899,2258.0,54.0,SanFrancisco
126800.0,1.7188,43.0,1702.0,460.0,1227.0,407.0,37.78,-122.21,5440.85197516609,1242.0,54.0,SanFrancisco
111300.0,2.625,47.0,881.0,248.0,753.0,241.0,37.78,-122.21,5440.85197516609,633.0,61.0,SanFrancisco
114800.0,2.8015,40.0,494.0,114.0,547.0,135.0,37.77,-122.22,4226.27769924116,380.0,55.0,SanFrancisco
102300.0,1.7276,50.0,1776.0,473.0,1807.0,440.0,37.78,-122.22,5337.28592845899,1303.0,67.0,SanFrancisco
131900.0,2.0801,44.0,1678.0,514.0,1700.0,495.0,37.78,-122.22,5337.28592845899,1164.0,55.0,SanFrancisco
119100.0,2.489,51.0,1637.0,463.0,1543.0,393.0,37.78,-122.22,5337.28592845899,1174.0,62.0,SanFrancisco
80600.0,1.7546,52.0,1420.0,314.0,1085.0,300.0,37.76,-122.21,3290.23382793124,1106.0,60.0,SanFrancisco
80600.0,4.0904,52.0,591.0,173.0,353.0,137.0,37.77,-122.21,4356.35435538161,418.0,67.0,SanFrancisco
88800.0,2.6765,52.0,745.0,153.0,473.0,149.0,37.77,-122.21,4356.35435538161,592.0,68.0,SanFrancisco
102400.0,2.4338,49.0,2272.0,498.0,1621.0,483.0,37.77,-122.2,4651.90170986027,1774.0,59.0,SanFrancisco
98700.0,2.3309,46.0,1234.0,375.0,1183.0,354.0,37.77,-122.21,4356.35435538161,859.0,57.0,SanFrancisco
100000.0,2.2604,43.0,1017.0,328.0,836.0,277.0,37.77,-122.21,4356.35435538161,689.0,59.0,SanFrancisco
92300.0,1.8039,42.0,932.0,254.0,900.0,263.0,37.77,-122.19,5084.14416655728,678.0,56.0,SanFrancisco
94800.0,2.2562,39.0,2689.0,597.0,1888.0,537.0,37.77,-122.2,4651.90170986027,2092.0,53.0,SanFrancisco
102000.0,2.0562,41.0,1547.0,415.0,1024.0,341.0,37.77,-122.2,4651.90170986027,1132.0,56.0,SanFrancisco
158400.0,3.5398,52.0,2300.0,443.0,1225.0,423.0,37.78,-122.2,5680.21799703996,1857.0,61.0,SanFrancisco
121600.0,3.1167,39.0,1752.0,399.0,1071.0,376.0,37.78,-122.2,5680.21799703996,1353.0,52.0,SanFrancisco
129100.0,2.5401,50.0,1867.0,403.0,1128.0,378.0,37.78,-122.2,5680.21799703996,1464.0,62.0,SanFrancisco
121400.0,2.898,43.0,2430.0,502.0,1537.0,484.0,37.77,-122.2,4651.90170986027,1928.0,57.0,SanFrancisco
102800.0,2.3125,44.0,1729.0,414.0,1240.0,393.0,37.78,-122.21,5440.85197516609,1315.0,59.0,SanFrancisco
160000.0,2.875,52.0,1026.0,180.0,469.0,168.0,37.78,-122.19,6039.25822319236,846.0,66.0,SanFrancisco
143900.0,3.3715,52.0,2170.0,428.0,1086.0,425.0,37.77,-122.19,5084.14416655728,1742.0,70.0,SanFrancisco
151200.0,3.5114,52.0,2329.0,445.0,1144.0,417.0,37.77,-122.19,5084.14416655728,1884.0,67.0,SanFrancisco
164400.0,4.3125,52.0,2492.0,415.0,1109.0,375.0,37.78,-122.19,6039.25822319236,2077.0,68.0,SanFrancisco
156500.0,3.22,52.0,2198.0,397.0,984.0,369.0,37.78,-122.19,6039.25822319236,1801.0,66.0,SanFrancisco
225000.0,3.875,33.0,142.0,31.0,575.0,47.0,37.78,-122.18,6498.16592163785,111.0,44.0,SanFrancisco
174200.0,5.2328,49.0,1183.0,205.0,496.0,209.0,37.78,-122.19,6039.25822319236,978.0,61.0,SanFrancisco
166900.0,3.7262,52.0,1070.0,193.0,555.0,190.0,37.78,-122.19,6039.25822319236,877.0,66.0,SanFrancisco
163500.0,4.5893,45.0,1766.0,332.0,869.0,327.0,37.78,-122.2,5680.21799703996,1434.0,60.0,SanFrancisco
253000.0,5.2578,39.0,617.0,95.0,236.0,106.0,37.79,-122.18,7437.90040042022,522.0,55.0,SanFrancisco
240700.0,7.0875,41.0,1411.0,233.0,626.0,214.0,37.79,-122.18,7437.90040042022,1178.0,54.0,SanFrancisco
208100.0,3.9712,46.0,2109.0,387.0,922.0,329.0,37.79,-122.18,7437.90040042022,1722.0,62.0,SanFrancisco
198100.0,2.9514,47.0,1229.0,243.0,582.0,256.0,37.79,-122.19,7040.56958247757,986.0,61.0,SanFrancisco
172800.0,2.6667,50.0,954.0,217.0,546.0,201.0,37.79,-122.19,7040.56958247757,737.0,63.0,SanFrancisco
336700.0,5.4446,37.0,1643.0,262.0,620.0,266.0,37.81,-122.18,9430.44816519297,1381.0,51.0,SanFrancisco
318200.0,6.2838,34.0,1355.0,195.0,442.0,195.0,37.8,-122.18,8419.70465338958,1160.0,49.0,SanFrancisco
285800.0,6.7527,23.0,2317.0,336.0,955.0,328.0,37.8,-122.18,8419.70465338958,1981.0,34.0,SanFrancisco
293000.0,7.0712,24.0,2459.0,317.0,916.0,324.0,37.77,-122.13,9141.32382318979,2142.0,38.0,SanFrancisco
371000.0,5.9849,22.0,12842.0,2048.0,4985.0,1967.0,37.79,-122.16,8453.66729628656,10794.0,32.0,SanFrancisco
157300.0,3.6875,42.0,1524.0,260.0,651.0,267.0,37.78,-122.17,7037.4311935817,1264.0,54.0,SanFrancisco
135300.0,2.875,30.0,3326.0,746.0,1704.0,703.0,37.77,-122.17,6237.23375316198,2580.0,45.0,SanFrancisco
136700.0,3.4205,43.0,1985.0,440.0,1085.0,407.0,37.78,-122.18,6498.16592163785,1545.0,62.0,SanFrancisco
160700.0,3.2984,50.0,1642.0,322.0,713.0,284.0,37.78,-122.18,6498.16592163785,1320.0,60.0,SanFrancisco
140600.0,3.875,49.0,893.0,177.0,468.0,181.0,37.78,-122.17,7037.4311935817,716.0,66.0,SanFrancisco
144000.0,4.175,52.0,653.0,128.0,296.0,121.0,37.78,-122.17,7037.4311935817,525.0,69.0,SanFrancisco
161900.0,4.375,47.0,1256.0,217.0,570.0,218.0,37.77,-122.16,6910.08794008082,1039.0,59.0,SanFrancisco
156300.0,4.7708,48.0,977.0,194.0,446.0,180.0,37.77,-122.16,6910.08794008082,783.0,60.0,SanFrancisco
176000.0,3.5739,45.0,2324.0,397.0,968.0,384.0,37.77,-122.16,6910.08794008082,1927.0,56.0,SanFrancisco
145800.0,3.0958,39.0,1583.0,349.0,857.0,316.0,37.77,-122.16,6910.08794008082,1234.0,50.0,SanFrancisco
141900.0,3.3958,39.0,1612.0,342.0,912.0,322.0,37.77,-122.17,6237.23375316198,1270.0,57.0,SanFrancisco
90700.0,1.871,31.0,2424.0,533.0,1360.0,452.0,37.77,-122.17,6237.23375316198,1891.0,43.0,SanFrancisco
90600.0,1.9356,41.0,1594.0,367.0,1074.0,355.0,37.76,-122.17,5545.59229413325,1227.0,52.0,SanFrancisco
107900.0,2.1842,47.0,2118.0,413.0,965.0,382.0,37.76,-122.17,5545.59229413325,1705.0,57.0,SanFrancisco
107000.0,2.2917,37.0,1575.0,358.0,933.0,320.0,37.76,-122.18,4842.76186584122,1217.0,60.0,SanFrancisco
98200.0,2.4333,38.0,1764.0,397.0,987.0,354.0,37.76,-122.17,5545.59229413325,1367.0,55.0,SanFrancisco
89500.0,1.9479,50.0,1187.0,261.0,907.0,246.0,37.76,-122.18,4842.76186584122,926.0,72.0,SanFrancisco
93800.0,3.9063,52.0,754.0,175.0,447.0,165.0,37.76,-122.18,4842.76186584122,579.0,64.0,SanFrancisco
96700.0,1.8407,49.0,2308.0,452.0,1299.0,451.0,37.76,-122.18,4842.76186584122,1856.0,64.0,SanFrancisco
97500.0,2.0786,27.0,909.0,236.0,396.0,157.0,37.77,-122.18,5621.63858550477,673.0,43.0,SanFrancisco
97300.0,2.8125,42.0,1180.0,257.0,877.0,268.0,37.77,-122.18,5621.63858550477,923.0,56.0,SanFrancisco
91200.0,1.8913,43.0,2018.0,408.0,1111.0,367.0,37.76,-122.18,4842.76186584122,1610.0,53.0,SanFrancisco
91400.0,1.7056,49.0,1368.0,282.0,790.0,269.0,37.76,-122.19,4206.81186951674,1086.0,66.0,SanFrancisco
96200.0,2.2768,52.0,2744.0,547.0,1479.0,554.0,37.77,-122.18,5621.63858550477,2197.0,69.0,SanFrancisco
120100.0,3.2552,51.0,2107.0,471.0,1173.0,438.0,37.77,-122.18,5621.63858550477,1636.0,66.0,SanFrancisco
100000.0,2.0556,52.0,1748.0,362.0,1029.0,366.0,37.77,-122.18,5621.63858550477,1386.0,64.0,SanFrancisco
94700.0,2.4659,52.0,2024.0,391.0,1030.0,350.0,37.76,-122.19,4206.81186951674,1633.0,66.0,SanFrancisco
85700.0,1.75,47.0,1116.0,259.0,826.0,279.0,37.76,-122.2,3672.65092368411,857.0,57.0,SanFrancisco
89300.0,2.0469,41.0,2036.0,510.0,1412.0,454.0,37.77,-122.19,5084.14416655728,1526.0,57.0,SanFrancisco
101400.0,2.7159,45.0,1852.0,393.0,1132.0,349.0,37.77,-122.19,5084.14416655728,1459.0,59.0,SanFrancisco
72500.0,1.2083,41.0,921.0,207.0,522.0,159.0,37.76,-122.19,4206.81186951674,714.0,58.0,SanFrancisco
74100.0,1.925,45.0,995.0,238.0,630.0,237.0,37.76,-122.19,4206.81186951674,757.0,59.0,SanFrancisco
70000.0,1.5809,36.0,606.0,132.0,531.0,133.0,37.75,-122.2,2794.53079443136,474.0,56.0,SanFrancisco
84600.0,1.4097,37.0,2680.0,736.0,1925.0,667.0,37.76,-122.2,3672.65092368411,1944.0,57.0,SanFrancisco
81800.0,0.7683,38.0,1493.0,370.0,1144.0,351.0,37.76,-122.19,4206.81186951674,1123.0,59.0,SanFrancisco
81400.0,1.3194,19.0,2207.0,565.0,1481.0,520.0,37.75,-122.19,3466.82455338022,1642.0,33.0,SanFrancisco
81800.0,0.8012,28.0,856.0,189.0,435.0,162.0,37.75,-122.19,3466.82455338022,667.0,43.0,SanFrancisco
85800.0,1.9479,26.0,1293.0,297.0,984.0,303.0,37.76,-122.19,4206.81186951674,996.0,45.0,SanFrancisco
87100.0,1.1765,36.0,847.0,212.0,567.0,159.0,37.74,-122.19,2968.72717533484,635.0,49.0,SanFrancisco
83500.0,2.3456,42.0,541.0,154.0,380.0,123.0,37.74,-122.18,3817.06338467697,387.0,55.0,SanFrancisco
79700.0,2.1538,44.0,1066.0,253.0,825.0,244.0,37.73,-122.19,2842.65224367346,813.0,56.0,SanFrancisco
83400.0,2.5139,43.0,707.0,147.0,417.0,155.0,37.74,-122.19,2968.72717533484,560.0,55.0,SanFrancisco
84700.0,1.2625,45.0,1528.0,291.0,801.0,287.0,37.73,-122.19,2842.65224367346,1237.0,58.0,SanFrancisco
80000.0,2.9063,42.0,909.0,215.0,646.0,198.0,37.73,-122.18,3719.95714663777,694.0,54.0,SanFrancisco
76400.0,2.5192,43.0,1391.0,293.0,855.0,285.0,37.73,-122.18,3719.95714663777,1098.0,53.0,SanFrancisco
79700.0,2.1111,44.0,548.0,119.0,435.0,136.0,37.73,-122.18,3719.95714663777,429.0,60.0,SanFrancisco
82400.0,2.455,42.0,4074.0,874.0,2736.0,780.0,37.73,-122.18,3719.95714663777,3200.0,52.0,SanFrancisco
97700.0,2.4028,41.0,1613.0,445.0,1481.0,414.0,37.74,-122.17,4676.87904879678,1168.0,57.0,SanFrancisco
97200.0,2.15,47.0,463.0,134.0,327.0,137.0,37.74,-122.17,4676.87904879678,329.0,59.0,SanFrancisco
101600.0,2.4776,43.0,818.0,193.0,494.0,179.0,37.74,-122.17,4676.87904879678,625.0,58.0,SanFrancisco
86500.0,2.1587,43.0,1473.0,371.0,1231.0,341.0,37.73,-122.17,4598.07485587451,1102.0,53.0,SanFrancisco
90500.0,1.8438,35.0,504.0,126.0,323.0,109.0,37.74,-122.18,3817.06338467697,378.0,45.0,SanFrancisco
107600.0,3.0298,46.0,1026.0,226.0,749.0,225.0,37.74,-122.17,4676.87904879678,800.0,62.0,SanFrancisco
84200.0,2.25,46.0,769.0,183.0,693.0,178.0,37.74,-122.17,4676.87904879678,586.0,61.0,SanFrancisco
88900.0,2.2467,46.0,2103.0,391.0,1339.0,354.0,37.74,-122.18,3817.06338467697,1712.0,67.0,SanFrancisco
80700.0,4.0469,45.0,330.0,76.0,282.0,80.0,37.75,-122.18,4216.008379354,254.0,62.0,SanFrancisco
87100.0,1.325,46.0,941.0,218.0,621.0,195.0,37.75,-122.18,4216.008379354,723.0,63.0,SanFrancisco
85100.0,1.6196,38.0,992.0,279.0,732.0,259.0,37.75,-122.17,5007.69056631056,713.0,51.0,SanFrancisco
82000.0,2.1731,45.0,990.0,261.0,901.0,260.0,37.75,-122.18,4216.008379354,729.0,58.0,SanFrancisco
82800.0,1.9167,36.0,1126.0,263.0,482.0,150.0,37.75,-122.19,3466.82455338022,863.0,52.0,SanFrancisco
84600.0,2.069,43.0,1036.0,233.0,652.0,213.0,37.75,-122.18,4216.008379354,803.0,59.0,SanFrancisco
82100.0,1.712,36.0,1047.0,214.0,651.0,166.0,37.75,-122.18,4216.008379354,833.0,51.0,SanFrancisco
89300.0,2.5625,33.0,1280.0,307.0,999.0,286.0,37.76,-122.17,5545.59229413325,973.0,50.0,SanFrancisco
98300.0,1.9821,43.0,1587.0,320.0,907.0,306.0,37.75,-122.17,5007.69056631056,1267.0,57.0,SanFrancisco
92300.0,2.5043,41.0,1257.0,271.0,828.0,230.0,37.75,-122.17,5007.69056631056,986.0,52.0,SanFrancisco
88800.0,2.3281,44.0,1218.0,248.0,763.0,254.0,37.75,-122.17,5007.69056631056,970.0,61.0,SanFrancisco
90000.0,1.4375,48.0,1751.0,390.0,935.0,349.0,37.75,-122.17,5007.69056631056,1361.0,61.0,SanFrancisco
95500.0,2.5122,45.0,2299.0,514.0,1437.0,484.0,37.76,-122.16,6292.93415130794,1785.0,58.0,SanFrancisco
91700.0,1.5625,38.0,2457.0,624.0,1516.0,482.0,37.75,-122.16,5824.56752557681,1833.0,51.0,SanFrancisco
100400.0,3.1587,47.0,998.0,211.0,597.0,185.0,37.75,-122.17,5007.69056631056,787.0,61.0,SanFrancisco
94800.0,1.8426,40.0,1685.0,343.0,949.0,342.0,37.76,-122.17,5545.59229413325,1342.0,58.0,SanFrancisco
164300.0,4.6696,46.0,1827.0,307.0,881.0,302.0,37.76,-122.16,6292.93415130794,1520.0,60.0,SanFrancisco
155500.0,2.4598,36.0,2781.0,574.0,1438.0,519.0,37.76,-122.16,6292.93415130794,2207.0,48.0,SanFrancisco
196900.0,6.0749,39.0,1823.0,286.0,763.0,270.0,37.76,-122.15,7070.68747775061,1537.0,55.0,SanFrancisco
279100.0,4.8304,27.0,2229.0,365.0,1297.0,355.0,37.77,-122.14,8371.36032204598,1864.0,39.0,SanFrancisco
252800.0,5.5701,34.0,1513.0,231.0,545.0,211.0,37.76,-122.14,7869.84099586147,1282.0,55.0,SanFrancisco
275400.0,5.37,26.0,3266.0,491.0,1222.0,533.0,37.76,-122.13,8684.48891833852,2775.0,40.0,SanFrancisco
250000.0,6.86,33.0,1809.0,261.0,808.0,219.0,37.75,-122.12,9207.81797024002,1548.0,47.0,SanFrancisco
329800.0,7.6923,28.0,794.0,111.0,329.0,109.0,37.75,-122.12,9207.81797024002,683.0,47.0,SanFrancisco
195500.0,4.0313,36.0,690.0,105.0,299.0,109.0,37.75,-122.14,7500.7987734176,585.0,51.0,SanFrancisco
255900.0,6.8323,33.0,1334.0,200.0,579.0,202.0,37.75,-122.14,7500.7987734176,1134.0,49.0,SanFrancisco
311100.0,4.975,30.0,414.0,54.0,137.0,50.0,37.75,-122.13,8351.63189512344,360.0,45.0,SanFrancisco
330000.0,5.3602,36.0,768.0,93.0,229.0,93.0,37.75,-122.13,8351.63189512344,675.0,53.0,SanFrancisco
248900.0,5.0,41.0,4400.0,666.0,1476.0,648.0,37.74,-122.13,8157.94237887882,3734.0,56.0,SanFrancisco
142900.0,2.925,46.0,954.0,161.0,429.0,154.0,37.75,-122.16,5824.56752557681,793.0,59.0,SanFrancisco
126300.0,3.8913,40.0,1445.0,256.0,849.0,255.0,37.75,-122.15,6657.37130630304,1189.0,54.0,SanFrancisco
135800.0,3.225,44.0,1938.0,399.0,946.0,331.0,37.75,-122.15,6657.37130630304,1539.0,56.0,SanFrancisco
130600.0,3.1458,41.0,856.0,178.0,571.0,191.0,37.74,-122.15,6412.44302392282,678.0,59.0,SanFrancisco
107900.0,2.537,24.0,1790.0,454.0,1137.0,386.0,37.75,-122.16,5824.56752557681,1336.0,37.0,SanFrancisco
111100.0,2.5568,44.0,617.0,131.0,378.0,135.0,37.75,-122.16,5824.56752557681,486.0,65.0,SanFrancisco
122000.0,3.5083,43.0,1383.0,275.0,853.0,272.0,37.74,-122.15,6412.44302392282,1108.0,57.0,SanFrancisco
118000.0,3.3125,49.0,1325.0,277.0,764.0,282.0,37.74,-122.15,6412.44302392282,1048.0,63.0,SanFrancisco
95200.0,1.8235,40.0,1227.0,294.0,928.0,261.0,37.75,-122.16,5824.56752557681,933.0,54.0,SanFrancisco
94300.0,3.8047,35.0,667.0,140.0,406.0,133.0,37.75,-122.16,5824.56752557681,527.0,50.0,SanFrancisco
92500.0,2.2917,34.0,1223.0,281.0,824.0,280.0,37.74,-122.17,4676.87904879678,942.0,53.0,SanFrancisco
91800.0,2.4962,37.0,1379.0,287.0,835.0,259.0,37.75,-122.17,5007.69056631056,1092.0,52.0,SanFrancisco
109400.0,4.0417,43.0,1534.0,300.0,826.0,295.0,37.74,-122.16,5542.83458363706,1234.0,60.0,SanFrancisco
129500.0,3.4844,46.0,1029.0,181.0,567.0,211.0,37.74,-122.16,5542.83458363706,848.0,62.0,SanFrancisco
143400.0,4.1458,52.0,771.0,147.0,355.0,144.0,37.74,-122.16,5542.83458363706,624.0,68.0,SanFrancisco
98200.0,2.625,47.0,824.0,223.0,533.0,166.0,37.74,-122.16,5542.83458363706,601.0,69.0,SanFrancisco
103100.0,2.0227,44.0,1097.0,239.0,609.0,215.0,37.74,-122.16,5542.83458363706,858.0,57.0,SanFrancisco
276800.0,3.3333,49.0,1283.0,238.0,576.0,236.0,37.9,-122.29,3830.76867328488,1045.0,68.0,SanFrancisco
270900.0,5.338,52.0,1604.0,263.0,594.0,286.0,37.9,-122.29,3830.76867328488,1341.0,65.0,SanFrancisco
246200.0,3.4732,52.0,2248.0,422.0,870.0,377.0,37.89,-122.29,3881.67633904786,1826.0,66.0,SanFrancisco
224200.0,3.5125,38.0,2263.0,522.0,1027.0,509.0,37.9,-122.3,2958.94429309126,1741.0,51.0,SanFrancisco
229100.0,3.1375,52.0,1571.0,349.0,693.0,326.0,37.89,-122.29,3881.67633904786,1222.0,59.0,SanFrancisco
211600.0,2.8036,46.0,1520.0,402.0,815.0,375.0,37.89,-122.3,3024.42882345827,1118.0,62.0,SanFrancisco
256100.0,4.5824,15.0,5083.0,1212.0,2420.0,1146.0,37.9,-122.3,2958.94429309126,3871.0,31.0,SanFrancisco
206300.0,3.0208,36.0,1077.0,293.0,518.0,276.0,37.89,-122.3,3024.42882345827,784.0,48.0,SanFrancisco
221300.0,4.0875,52.0,1248.0,283.0,620.0,275.0,37.89,-122.3,3024.42882345827,965.0,61.0,SanFrancisco
207400.0,4.5268,42.0,1342.0,291.0,551.0,266.0,37.89,-122.33,791.549426534595,1051.0,58.0,SanFrancisco
350000.0,1.7375,37.0,3061.0,930.0,2556.0,924.0,37.88,-122.34,1931.30400369947,2131.0,50.0,SanFrancisco
218200.0,3.1795,52.0,3171.0,698.0,1498.0,696.0,37.89,-122.29,3881.67633904786,2473.0,68.0,SanFrancisco
216700.0,3.8672,50.0,1211.0,261.0,523.0,227.0,37.88,-122.29,4234.72499948193,950.0,60.0,SanFrancisco
270600.0,5.1675,52.0,979.0,175.0,374.0,153.0,37.89,-122.29,3881.67633904786,804.0,65.0,SanFrancisco
261400.0,5.1696,52.0,2269.0,380.0,1004.0,371.0,37.89,-122.29,3881.67633904786,1889.0,70.0,SanFrancisco
261300.0,4.2614,52.0,1844.0,332.0,769.0,334.0,37.88,-122.28,5039.26264405064,1512.0,65.0,SanFrancisco
232200.0,5.0551,52.0,2178.0,421.0,940.0,423.0,37.89,-122.29,3881.67633904786,1757.0,67.0,SanFrancisco
375400.0,5.6228,42.0,1650.0,274.0,645.0,256.0,37.9,-122.27,5579.70320870625,1376.0,59.0,SanFrancisco
357300.0,7.8864,52.0,1927.0,279.0,705.0,288.0,37.9,-122.26,6455.38145104547,1648.0,62.0,SanFrancisco
374400.0,7.9556,52.0,2079.0,273.0,684.0,275.0,37.9,-122.27,5579.70320870625,1806.0,72.0,SanFrancisco
358800.0,6.174,52.0,1803.0,240.0,572.0,236.0,37.9,-122.27,5579.70320870625,1563.0,64.0,SanFrancisco
417500.0,6.9414,52.0,2041.0,270.0,671.0,253.0,37.9,-122.27,5579.70320870625,1771.0,67.0,SanFrancisco
430500.0,8.8342,52.0,3046.0,373.0,975.0,365.0,37.89,-122.27,5614.97519478784,2673.0,61.0,SanFrancisco
362900.0,7.1754,52.0,2318.0,328.0,779.0,312.0,37.9,-122.28,4704.68215497521,1990.0,59.0,SanFrancisco
397000.0,10.0825,52.0,2003.0,250.0,658.0,244.0,37.9,-122.28,4704.68215497521,1753.0,62.0,SanFrancisco
346800.0,4.9083,52.0,2261.0,328.0,819.0,335.0,37.9,-122.28,4704.68215497521,1933.0,66.0,SanFrancisco
327100.0,5.7912,52.0,1225.0,169.0,412.0,168.0,37.89,-122.28,4746.33228289721,1056.0,68.0,SanFrancisco
290100.0,4.5893,52.0,2315.0,408.0,835.0,369.0,37.89,-122.28,4746.33228289721,1907.0,67.0,SanFrancisco
292000.0,5.4171,52.0,2070.0,329.0,722.0,306.0,37.89,-122.28,4746.33228289721,1741.0,67.0,SanFrancisco
270900.0,4.125,52.0,2616.0,473.0,1085.0,487.0,37.89,-122.28,4746.33228289721,2143.0,68.0,SanFrancisco
371100.0,7.266,52.0,2640.0,366.0,973.0,355.0,37.89,-122.27,5614.97519478784,2274.0,65.0,SanFrancisco
335600.0,5.3989,52.0,1978.0,293.0,723.0,272.0,37.89,-122.27,5614.97519478784,1685.0,65.0,SanFrancisco
371300.0,7.8336,37.0,2220.0,335.0,903.0,362.0,37.9,-122.26,6455.38145104547,1885.0,50.0,SanFrancisco
344000.0,6.1593,41.0,1125.0,195.0,356.0,181.0,37.89,-122.25,7358.5698802892,930.0,53.0,SanFrancisco
342200.0,6.381,52.0,3078.0,494.0,1005.0,462.0,37.89,-122.26,6486.00339137531,2584.0,71.0,SanFrancisco
370900.0,6.6828,52.0,3706.0,531.0,1205.0,504.0,37.89,-122.26,6486.00339137531,3175.0,68.0,SanFrancisco
350000.0,7.5385,37.0,3000.0,457.0,987.0,450.0,37.89,-122.25,7358.5698802892,2543.0,53.0,SanFrancisco
368600.0,6.7138,42.0,2863.0,460.0,1031.0,448.0,37.89,-122.25,7358.5698802892,2403.0,52.0,SanFrancisco
391800.0,6.2425,52.0,2551.0,417.0,894.0,404.0,37.88,-122.26,6703.53576900228,2134.0,66.0,SanFrancisco
415300.0,5.7979,52.0,2255.0,410.0,823.0,377.0,37.88,-122.26,6703.53576900228,1845.0,69.0,SanFrancisco
284900.0,4.2813,52.0,3360.0,648.0,1232.0,621.0,37.88,-122.27,5864.78189636077,2712.0,64.0,SanFrancisco
287500.0,3.5417,52.0,1693.0,391.0,669.0,367.0,37.88,-122.27,5864.78189636077,1302.0,66.0,SanFrancisco
272900.0,3.0132,44.0,2252.0,592.0,989.0,550.0,37.88,-122.27,5864.78189636077,1660.0,59.0,SanFrancisco
